Vehcl,KBot,Ship,Air,Cnstr,Building,ID,Name,Side,Description,Energy,Metal,Corpse,Heap,DamageModifier,MaxDamage,RealDamage,EnergyUse,BuildTime,WorkerTime,SightDistance,RadarDistance,SonarDistance,RadarDistanceJam,SonarDistanceJam,Stealth,CloakCost,CloakCostMoving,MinCloakDistance,EnergyStorage,MetalStorage,MetalMake,MakesMetal,EnergyMake,ExtractsMetal,WindGenerator,BuildDistance,MaxVelocity,BrakeRate,Acceleration,TurnRate,CanMove,CanPatrol,CanStop,CanGuard,CanReclamate,CanAttack,CanDgun,CanCapture,CanLoad,CantBeTransported,TransportCapacity,TransportSize,OnOffable,Floater,Upright,NoAutoFire,ShootMe,FireStandOrders,StandingFireOrder,MobileStandOrders,StandingMoveOrder,SoundCategory,NoChaseCategory,wpri_badtargetcategory,wsec_badtargetcategory,wspe_badtargetcategory,MovementClass,ExplodeAs,SelfDestructAs,Category,Corpse,HealTime,DefaultMissionType,MaxWaterDepth,MinWaterDepth,MoveRate1,MoveRate2,FootPrintX,FootPrintZ,MaxSlope,CanFly,HoverAttack,Amphibious,ImmuneToParalyzer,SteeringMode,WaterLine,Cruisealt,BankScale,PitchScale,Level,DPM,Changed,File
False,False,False,False,False,True,ARMMMKR,Moho Metal Maker,ARM,Converts 900E to 16M/Sec,18155,80,64,32,0.5,500,1000,900,40000,0,220,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,ARM_MAKER,,,,,,ESTOR_BUILDING,ESTOR_BUILDING,ALL ARM LEVEL2 NOWEAPON NOTAIR CTRL_J,armmmkr_dead,0,,1,0,0,0,4,4,20,0,0,0,0,0,0,0,0,0,L2,12.5,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMMMKR.fbi
False,False,False,False,False,True,ARMMOHO,Moho Mine,ARM,Advanced Metal Extractor (upgradeable),5220,754,603,302,0.4,1572,3930,15,15080,242,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,ARM_MOHO,VTOL,NOWEAPON,,,,MEX_EX,MEX_EX,ALL ARM METAL LEVEL2 NOWEAPON NOTAIR NOTSUB,armmoho_dead,0,,0,0,0,0,5,5,25,0,0,0,0,0,0,0,0,0,L2,5.21,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMMOHO.fbi
False,False,False,False,False,True,ARMMOHOUP,Devastator,ARM,Heavy weapon and armor upgrade,16191,1146,917,458,0,3930,3930,0,18336,0,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ARM_MOHO,,,,,MINEDS1,,,ALL ARM LEVEL2 NOTAIR NOTSUB,,0,,0,0,0,0,1,1,32,0,0,0,1,0,0,0,0,0,L2,3.43,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMMOHOUP.fbi
True,False,False,False,False,False,ARMMOOSE,Moose,ARM,Rapid Artillery Hovercraft,5389,418,334,167,0,1085,1085,2.6,10032,0,320,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,1.6,0.036,0.012,450,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,ARM_HOVER_MID,ALL,VTOL,,,TANKHOVER3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_H NOTAIR NOTSUB MOBILE CTRL_W,armmoose_dead,0,Standby,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L2,2.6,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMMOOSE.fbi
False,False,True,False,False,False,ARMMSHIP,Ranger,ARM,Missile Ship,13657,1761,1409,704,0.625,2720,4352,3,21132,0,410,1750,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0.032,0.015,144,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,ARM_SHIP,ALL,MOBILE,,NOTSUB,BOATS5,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_N NOTAIR MOBILE CTRL_W,armmship_dead,0,Standby,0,12,0,0,5,5,0,0,0,0,0,0,0,0,0,0,L2,2.47,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMMSHIP.fbi
False,False,False,False,False,True,ARMMSTOR,Metal Storage,ARM,Increases Metal Storage,550,244,195,98,0,1329,1329,0,2928,0,210,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ARM_MSTOR,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL ARM LEVEL1 NOWEAPON NOTAIR NOTSUB l1resource,armmstor_dead,0,,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L1,5.45,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMMSTOR.fbi
False,True,False,False,False,False,ARMODIN,Odin,ARM,Fast Assault Kbot,8800,730,584,292,0,2800,2800,2,17520,0,340,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.65,0.12,0.06,520,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,ARM_KBOT,VTOL,NOWEAPON,,,KBOTSF2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_G CTRL_K GR NOTAIR NOTSUB MOBILE CTRL_W,armodin_dead,0,Standby,10,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,L2,3.84,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMODIN.fbi
False,False,False,True,False,False,ARMODYC,Odyssey,ARM,Tactical Support Aircraft,52600,2250,1800,900,0.5,3980,7960,25,112500,0,1240,3200,2200,0,0,0,0,0,0,100,0,0,0,75,0,0,0,10.4,1,0.06,405,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,BIGVTOL,ALL,VTOL,NOTAIR,,,BIG_UNIT,BIG_UNIT,ALL ARM LEVEL3 CTRL_P CTRL_Q L3A MOBILE NOTSUB VTOL CTRL_W CTRL_R,,31,VTOL_standby,0,0,0,0,4,4,10,1,0,0,1,0,0,200,1,0,L3,3.54,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMODYC.fbi
True,False,False,False,False,False,ARMORCA,Orca,ARM,Heavy Amphibious Gauss Tank,37000,2930,2344,1172,0,9400,9400,7,58600,0,480,0,400,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1.75,0.024,0.012,240,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,0,ARM_TANK,WEAPON,VTOL,,,TANKDH3,BIG_UNIT,SMALL_BUILDING,ALL ARM LEVEL3 CTRL_G CTRL_V L3G NOTAIR MOBILE CTRL_W,armORCA_dead,63,Standby,255,0,0,0,3,3,32,0,0,0,0,0,24,0,0,0,L3,3.21,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMORCA.fbi
False,False,False,True,False,False,ARMPEEP,Peeper,ARM,Air Scout,1435,38,30,15,0,160,160,4,2280,0,500,900,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,9,0.5,800,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,ARM_VTOL,VTOL,,,,,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 VTOL NOWEAPON NOTSUB MOBILE CTRL_R,,0,VTOL_standby,0,0,0,0,2,2,10,1,0,0,1,0,0,180,1,0,L1,4.21,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPEEP.fbi
True,False,False,False,False,False,ARMPHOVR,Oasis,ARM,Hover Carrier,3750,325,260,130,0,1350,1350,5,7800,180,400,1620,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,1.5,0.024,0.008,320,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,ARM_HOVER_BIG,ALL,VTOL,,ALL,TANKHOVER4,ESTOR_BUILDINGEX,SMALL_BUILDING,ALL ARM LEVEL2 CTRL_N NOTAIR MOBILE CTRL_W,armPHOVR_dead,0,Standby,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,L2,4.15,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPHOVR.fbi
False,False,True,False,False,False,ARMPIKE,Pike,ARM,Heavy Assault Sub,17200,2850,2280,1140,0,3400,3400,6,28500,0,450,0,750,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2.4,0.06,0.024,200,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,ARM_SUB,NOTSUB,NOWEAPON,,,BOATD5,BIG_UNIT,SMALL_BUILDING,ALL ARM LEVEL2 CTRL_N CTRL_U NOTAIR MOBILE CTRL_W,armpike_dead,0,Standby,0,25,0,0,5,5,0,0,0,0,0,0,0,0,0,0,L2,1.19,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPIKE.fbi
False,False,False,False,False,True,ARMPLAT,Seaplane Platform,ARM,Builds Seaplanes,7865,1712,1370,685,0,1820,1820,0,13696,180,240,0,0,0,0,0,0,0,0,200,200,0.3,0,20,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_SEAPLN_PLANT,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL ARM LEVEL2 CTRL_F NOWEAPON NOTAIR,armplat_dead,0,,0,30,0,0,7,7,0,0,0,0,0,0,23,0,0,0,L2,1.06,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPLAT.fbi
False,False,False,True,False,False,ARMPNIX,Phoenix,ARM,Advanced Bomber,9520,248,198,99,0.5,500,1000,3,19840,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9.5,1,0.09,420,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_VTOL,MOBILE,MOBILE,,NOTAIR,,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_P CTRL_Q MOBILE NOTSUB VTOL CTRL_W,,0,VTOL_standby,0,0,0,0,3,3,10,1,0,0,1,0,0,210,1,0,L2,4.03,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPNIX.fbi
False,False,False,False,False,True,ARMPOPSOL,Pop-Up Solar Collector,ARM,Makes 50 Energy,1980,275,220,110,0.25,480,1920,-50,5500,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,ARM_SOLAR,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL ARM LEVEL1 ENERGY E15 NOWEAPON NOTAIR NOTSUB,armpopsol_dead,0,,0,0,0,0,5,5,15,0,0,0,0,0,0,0,0,0,L1,6.98,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPOPSOL.fbi
False,False,True,False,False,False,ARMPT,Skeeter,ARM,Scout Ship,985,109,87,44,0,480,480,0.3,2180,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,3.6,0.04,0.06,410,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,2,ARM_SHIP,,VTOL,NOTAIR,,BOATS4,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 CTRL_N NOTAIR MOBILE CTRL_W,armpt_dead,0,Standby,0,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,L1,4.4,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPT.fbi
False,True,False,False,False,False,ARMPW,Peewee,ARM,Infantry Kbot,628,53,42,21,0,280,280,0.3,1590,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1.88,0.19,0.1,1120,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,ARMPW,VTOL,VTOL,,,KBOTSF2,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 CTRL_G CTRL_K GR NOTAIR NOTSUB MOBILE CTRL_W,armpw_dead,0,Standby,12,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,L1,5.28,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMPW.fbi
False,False,False,False,False,True,ARMRAAMS,RAAMS,ARM,Rapid Anti-Air Missile System,56693,3824,3059,1530,0.625,5050,8080,0,91776,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,ARM_ANNI,ALL,NOTAIR,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL ARM LEVEL3 CTRL_X NOTAIR NOTSUB,ARMRAAMS_dead,63,GUARD_NOMOVE,0,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,L3,2.11,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMRAAMS.fbi
False,False,False,False,False,True,ARMRAD,Radar Tower,ARM,Radar Tower,620,49,39,20,0,50,50,5,1225,0,500,1600,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,ARM_RADAR,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL ARM LEVEL1 CTRL_R NOWEAPON NOTAIR NOTSUB,armrad_dead,0,,0,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,L1,1.02,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMRAD.fbi
False,True,False,False,False,False,ARMRAZ,Razorback,ARM,Super-Heavy Assault Kbot,89000,6350,5080,2540,0.5,8400,16800,10,152400,0,490,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1.6,0.1,0.04,595,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,2,1,1,ARM_HVKBOT,VTOL,VTOL,,VTOL,KBOTSF3,CRAWL_BLASTSML,ATOMIC_BLAST,ALL ARM LEVEL3 CTRL_G CTRL_K GR L3G NOTAIR MOBILE NOTSUB CTRL_W,armraz_dead,31,Standby,22,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,L3,2.65,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMRAZ.fbi
False,False,False,False,True,False,ARMRESPD,Kali,ARM,Amphibious Resurrection Kbot,19800,1480,1184,592,0,3200,3200,1,35520,360,350,600,350,0,0,0,400,1200,0,300,200,0.8,0,20,0,0,160,1.55,0.1,0.05,600,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,ARM_CSPD,,,,,TANKDH3,BIG_UNIT,ATOMIC_BLASTSML,ALL ARM LEVEL3 CTRL_B MOBILE NOWEAPON NOTSUB NOTAIR,armrespd_dead,15,Standby,255,0,0,0,3,3,32,0,0,0,0,0,24,0,0,0,L3,2.16,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMRESPD.fbi
False,False,False,False,False,True,ARMRL,Defender,ARM,Missile Tower,843,79,63,32,0,295,295,0,1896,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_KBOT,ALL,NOTAIR,,,,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_X NOTAIR NOTSUB,armrl_dead,0,GUARD_NOMOVE,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,L1,3.73,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMRL.fbi
False,True,False,False,False,False,ARMROCK,Rocko,ARM,Rocket Kbot,964,117,94,47,0,610,610,0.2,1872,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,1.3,0.15,0.1,905,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,ARM_KBOT,VTOL,VTOL,,,KBOTSF2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_G CTRL_K GR NOTAIR NOTSUB MOBILE CTRL_W,armrock_dead,0,Standby,12,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,L1,5.21,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMROCK.fbi
False,False,True,False,False,False,ARMROY,Crusader,ARM,Destroyer,4537,818,654,327,0,2870,2870,2,13088,0,330,0,320,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.7,0.04,0.03,170,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,ARM_SHIP,ALL,MOBILE,,NOTSUB,BOATS4,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_N NOTAIR MOBILE CTRL_W,armroy_dead,0,Standby,0,12,0,0,5,5,0,0,0,0,0,0,0,0,0,0,L1,3.51,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMROY.fbi
True,False,False,False,False,False,ARMSAM,Samson,ARM,Mobile Missile Launcher,1127,125,100,50,0,650,650,0.4,2000,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,0.02,0.016,438,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_VEHICLE,ALL,NOTAIR,,,TANKSH3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_G CTRL_V GR NOTAIR NOTSUB MOBILE CTRL_W,armsam_dead,0,Standby,12,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L1,5.2,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSAM.fbi
True,False,False,False,False,False,ARMSCAB,Scarab,ARM,Mobile Missile Defense,78000,1956,1565,782,0.6,1350,2250,2,93888,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.2,0.06,0.04,400,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,ARM_KBOT,ALL,NOTSUB,,,KBOTSF3,ATOMIC_BLAST,CRAWL_BLASTSML,ALL ARM LEVEL2 NOTAIR NOTSUB MOBILE,armscab_dead,0,Standby,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,L2,1.15,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSCAB.fbi
False,False,False,False,False,True,ARMSCORP,Scorpion,ARM,Indigenous Lifeform,15660,0,0,0,0,1000,1000,0,29611,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0.152,0.151,1020,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,CORSCORP,VTOL,VTOL,,,SPID3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 NOTAIR NOTSUB MOBILE CTRL_G CTRL_W,Corscorp_dead,27,Standby,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,L2,∞,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSCORP.fbi
False,False,True,False,False,False,ARMSCRAM,Fibber,ARM,Radar and Sonar Jammer Sub,5897,590,472,236,0,350,350,5,14160,0,300,0,500,600,360,0,0,0,0,0,0,0,0,2,0,0,0,2,0.06,0.02,422,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,ARM_JAMSUB,ALL,NOTSUB,,,BOATD3,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL2 UNDERWATER NOWEAPON NOTAIR MOBILE CTRL_R,armscram_dead,0,Standby,0,15,0,0,3,3,0,0,0,0,0,0,20,0,0,0,L2,0.59,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSCRAM.fbi
True,False,False,False,False,False,ARMSCUDD,Scudd,ARM,Tactical Nuke Launcher 5k E per shot,183600,7700,6160,3080,0.625,4800,7680,10,277200,0,380,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.1,0.014,0.008,210,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_TANK,VTOL,MOBILE,,,TANKSH4,ATOMIC_BLAST,ARMSCUDD_ROCKET,ALL ARM LEVEL3 CTRL_G CTRL_V GR L3G NOTAIR MOBILE NOTSUB CTRL_W,ARMSCUDD_dead,127,Standby,12,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,L3,1,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSCUDD.fbi
False,False,False,True,False,False,ARMSEAP,Albatross,ARM,Torpedo Gunship,6619,302,242,121,0.5,855,1710,3,12080,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7.2,4,0.18,712,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_SEAPLN,NOTSUB,NOTSUB,,NOTAIR,,BIG_UNITEX,MEDIUM_UNIT,ALL ARM LEVEL2 CTRL_P CTRL_O MOBILE NOTSUB VTOL CTRL_W,,0,VTOL_standby,255,0,6,0,3,3,10,1,1,1,1,0,0,70,1,0,L2,5.66,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSEAP.fbi
True,False,False,False,False,False,ARMSEER,Seer,ARM,Mobile Radar,1241,85,68,34,0,450,450,6,3060,0,520,1820,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1.45,0.032,0.032,400,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,ARM_VEHICLE,ALL,VTOL,,,TANKSH2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 NOWEAPON NOTAIR NOTSUB MOBILE CTRL_R,armseer_dead,0,Standby,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,L2,5.29,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSEER.fbi
False,False,False,True,False,False,ARMSEHAK,Seahawk,ARM,Stealth Airborne Sonar,4924,139,111,56,0.5,420,840,12,8340,0,670,0,2200,0,0,1,0,0,0,0,0,0,0,12,0,0,0,9.5,4,0.16,465,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_SEASONAR,,,,,,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 NOWEAPON NOTSUB MOBILE CTRL_R VTOL,,0,VTOL_standby,255,0,0,0,3,3,10,1,0,1,1,0,0,210,1,0,L2,6.04,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSEHAK.fbi
False,False,False,True,False,False,ARMSFIG,Tornado,ARM,Seaplane Fighter,6407,187,150,75,0.5,405,810,3,13464,0,430,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11.5,4,0.52,672,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,ARM_SEAPLN,,NOTAIR,NOTAIR,,,BIG_UNITEX,MEDIUM_UNIT,ALL ARM LEVEL2 CTRL_P CTRL_Y MOBILE NOTSUB VTOL CTRL_W,,0,VTOL_standby,255,0,8,0,3,3,10,1,0,1,1,0,0,100,1,0,L2,4.33,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSFIG.fbi
True,False,False,False,False,False,ARMSH,Skimmer,ARM,Scout Hovercraft,1169,76,61,30,0,250,250,1.8,2280,0,360,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,3.3,0.06,0.085,500,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,ARM_HOVER_SM,VTOL,VTOL,,,TANKHOVER2,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 CTRL_H NOTAIR NOTSUB MOBILE CTRL_W,armsh_dead,0,Standby,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,L1,3.29,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSH.fbi
False,True,False,False,False,False,ARMSHIVA,Shiva,ARM,Rapid-Fire Artillery Kbot,565000,22800,18240,9120,0.75,9600,12800,30,547200,0,480,0,0,0,0,0,0,0,0,250,0,0,0,30,0,0,0,0.92,0.14,0.075,194,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,ARM_HVKBOT,VTOL,VTOL,,NOTAIR,TANKSH5,ARMSCUDD_ROCKET,NUKEBOMB,ALL ARM LEVEL3 CTRL_G CTRL_K GR L3G NOTAIR MOBILE NOTSUB CTRL_W,armshiva_dead,63,Standby,20,0,0,0,5,5,12,0,0,0,0,0,0,0,0,0,L3,0.56,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSHIVA.fbi
False,False,False,False,False,True,ARMSHLT,Experimental Kbot Shelter,ARM,Tech Level 3,53388,6700,5360,2680,0,4260,4260,0,53600,480,320,0,0,0,0,0,0,0,0,1200,800,1,0,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,MECHLAB,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL ARM LEVEL3 CTRL_F NOWEAPON NOTAIR NOTSUB,armshlt_dead,255,,0,0,0,0,8,8,12,0,0,0,0,0,0,0,0,0,L3,0.64,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSHLT.fbi
False,False,False,False,False,True,ARMSILO,Retaliator,ARM,Nuclear Missile Launcher,93840,4545,3636,1818,0.625,2400,3840,0,181800,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NUC,ALL,MOBILE,,,,ATOMIC_BLAST,NUCLEAR_MISSILE,ALL ARM LEVEL2 NOTAIR NOTSUB SILO,armsilo_dead,0,,0,0,0,0,5,5,10,0,0,0,1,0,0,0,0,0,L2,0.84,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSILO.fbi
False,True,False,False,False,False,ARMSNIPE,Shooter,ARM,Stealth Sniper Kbot,13427,905,724,362,0,1200,1200,2.4,21720,0,480,0,0,0,0,0,100,500,160,0,0,0,0,2.4,0,0,0,1.1,0.15,0.1,816,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,ARM_KBOT,VTOL,NOWEAPON,,,KBOTSS2,LARGE_BUILDINGEX,CRAWL_BLASTSML,ALL ARM LEVEL2 CTRL_G CTRL_K GR NOTAIR NOTSUB MOBILE CTRL_W,ARMSNIPE_dead,0,Standby,22,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,L2,1.33,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSNIPE.fbi
False,False,False,False,False,True,ARMSOLAR,Solar Panel,ARM,Produces Energy,646,128,102,51,0.333,324,972.97,-20,2560,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,ARM_SOLAR,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL ARM LEVEL1 ENERGY E10  NOWEAPON NOTAIR NOTSUB,armsolar_dead,0,,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,L1,7.6,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMSOLAR.fbi
